4	17	0.0195472
4	18	0.0205758
4	19	0.0215841
4	20	0.022571
4	21	0.0235357
4	22	0.0244771
4	23	0.0253944
4	24	0.0262867
4	25	0.027153
4	26	0.0279925
4	27	0.0288043
4	28	0.0295878
4	29	0.030342
4	30	0.0310663
4	31	0.03176
4	32	0.0324223
4	33	0.0330526
4	34	0.0336503
4	35	0.0342147
4	36	0.0347454
4	37	0.0352419
4	38	0.0357035
4	39	0.0361299
4	40	0.0365207
4	41	0.0368754
4	42	0.0371937
4	43	0.0374753
4	44	0.0377199
4	45	0.0379273
4	46	0.0380973
4	47	0.0382297
4	48	0.0383243
4	49	0.0383811
4	50	0.0384001
4	51	0.0383811
4	52	0.0383243
4	53	0.0382297
4	54	0.0380973
4	55	0.0379273
4	56	0.0377199
4	57	0.0374753
4	58	0.0371937
4	59	0.0368754
4	60	0.0365207
4	61	0.0361299
4	62	0.0357035
4	63	0.0352419
4	64	0.0347454
4	65	0.0342147
4	66	0.0336503
4	67	0.0330526
4	68	0.0324223
4	69	0.03176
4	70	0.0310663
4	71	0.030342
4	72	0.0295878
4	73	0.0288043
4	74	0.0279925
4	75	0.027153
4	76	0.0262867
4	77	0.0253944
4	78	0.0244771
4	79	0.0235357
4	80	0.022571
4	81	0.0215841
4	82	0.0205758
4	83	0.0195472
4	84	0.0184994
4	85	0.0174333
4	86	0.01635
4	87	0.0152505
4	88	0.014136
4	89	0.0130076
4	90	0.0118663
4	91	0.0107133
4	92	0.00954971
4	93	0.00837672
4	94	0.00719546
4	95	0.0060071
4	96	0.00481281
4	97	0.00361377
4	98	0.00241104
4	99	0
5	0	0
5	1	0.00149201
5	2	0.00298256
5	3	0.00447015
5	4	0.00595334
5	5	0.00743065
5	6	0.00890063
5	7	0.0103618
5	8	0.0118128
5	9	0.0132521
5	10	0.0146783
5	11	0.0160901
5	12	0.0174859
5	13	0.0188646
5	14	0.0202246
5	15	0.0215646
5	16	0.0228833
5	17	0.0241795
5	18	0.0254518
5	19	0.026699
5	20	0.0279199
5	21	0.0291131
5	22	0.0302777
5	23	0.0314124
5	24	0.032516
5	25	0.0335876
5	26	0.0346261
5	27	0.0356303
5	28	0.0365994
5	29	0.0375324
5	30	0.0384284
5	31	0.0392864
5	32	0.0401057
5	33	0.0408853
5	34	0.0416246
5	35	0.0423229
5	36	0.0429794
5	37	0.0435934
5	38	0.0441645
5	39	0.0446919
5	40	0.0451753
5	41	0.045614
5	42	0.0460078
5	43	0.0463561
5	44	0.0466587
5	45	0.0469153
5	46	0.0471255
5	47	0.0472893
5	48	0.0474064
5	49	0.0474767
5	50	0.0475001
5	51	0.0474767
5	52	0.0474064
5	53	0.0472893
5	54	0.0471255
5	55	0.0469153
5	56	0.0466587
5	57	0.0463561
5	58	0.0460078
5	59	0.045614
5	60	0.0451753
5	61	0.0446919
5	62	0.0441645
5	63	0.0435934
5	64	0.0429794
5	65	0.0423229
5	66	0.0416246
5	67	0.0408853
5	68	0.0401057
5	69	0.0392864
5	70	0.0384284
5	71	0.0375324
5	72	0.0365994
5	73	0.0356303
5	74	0.0346261
5	75	0.0335876
5	76	0.032516
5	77	0.0314124
5	78	0.0302777
5	79	0.0291131
5	80	0.0279199
5	81	0.026699
5	82	0.0254518
5	83	0.0241795
5	84	0.0228833
5	85	0.0215646
5	86	0.0202246
5	87	0.0188646
5	88	0.0174859
5	89	0.0160901
5	90	0.0146783
5	91	0.0132521
5	92	0.0118128
5	93	0.0103618
5	94	0.00890063
5	95	0.00743065
5	96	0.00595334
5	97	0.00447015
5	98	0.00298241
5	99	0
6	0	1.77086e-07
6	1	0.00177157
6	2	0.00354139
6	3	0.00530772
6	4	0.00706881
6	5	0.00882292
6	6	0.0105683
6	7	0.0123033
6	8	0.0140261
6	9	0.0157351
6	10	0.0174286
6	11	0.0191048
6	12	0.0207623
6	13	0.0223992
6	14	0.024014
6	15	0.0256051
6	16	0.0271709
6	17	0.02871
6	18	0.0302207
6	19	0.0317016
6	20	0.0331511
6	21	0.034568
6	22	0.0359508
6	23	0.037298
6	24	0.0386085
6	25	0.0398809
6	26	0.0411139
6	27	0.0423063
6	28	0.043457
6	29	0.0445648
6	30	0.0456286
6	31	0.0466474
6	32	0.0476202
6	33	0.0485459
6	34	0.0494238
6	35	0.0502528
6	36	0.0510323
6	37	0.0517614
6	38	0.0524395
6	39	0.0530658
6	40	0.0536397
6	41	0.0541606
6	42	0.0546282
6	43	0.0550418
6	44	0.0554011
6	45	0.0557057
6	46	0.0559554
6	47	0.0561498
6	48	0.0562888
6	49	0.0563723
6	50	0.0564001
6	51	0.0563723
6	52	0.0562888
6	53	0.0561498
6	54	0.0559554
6	55	0.0557057
6	56	0.0554011
6	57	0.0550418
6	58	0.0546282
6	59	0.0541606
6	60	0.0536397
6	61	0.0530658
6	62	0.0524395
6	63	0.0517614
6	64	0.0510323
6	65	0.0502528
6	66	0.0494238
6	67	0.0485459
6	68	0.0476202
6	69	0.0466474
6	70	0.0456286
6	71	0.0445648
6	72	0.043457
6	73	0.0423063
6	74	0.0411139
6	75	0.0398809
6	76	0.0386085
6	77	0.037298
6	78	0.0359508
6	79	0.034568
6	80	0.0331511
6	81	0.0317016
6	82	0.0302207
6	83	0.02871
6	84	0.0271709
6	85	0.0256051
6	86	0.024014
6	87	0.0223992
6	88	0.0207623
6	89	0.0191048
6	90	0.0174286
6	91	0.0157351
6	92	0.0140261
6	93	0.0123033
6	94	0.0105683
6	95	0.00882292
6	96	0.00706881
6	97	0.00530772
6	98	0.00354121
6	99	0
7	0	0
7	1	0.00204484
7	2	0.00408767
7	3	0.00612646
7	4	0.0081592
7	5	0.0101839
7	6	0.0121985
7	7	0.0142011
7	8	0.0161897
7	9	0.0181623
7	10	0.020117
7	11	0.0220519
7	12	0.0239649
7	13	0.0258544
7	14	0.0277183
7	15	0.0295548
7	16	0.0313622
7	17	0.0331386
7	18	0.0348824
7	19	0.0365917
7	20	0.0382649
7	21	0.0399003
7	22	0.0414964
7	23	0.0430515
7	24	0.0445641
7	25	0.0460327
7	26	0.0474559
7	27	0.0488323
7	28	0.0501605
7	29	0.0514392
7	30	0.0526671
7	31	0.053843
7	32	0.0549658
7	33	0.0560344
7	34	0.0570476
7	35	0.0580046
7	36	0.0589043
7	37	0.0597459
7	38	0.0605285
7	39	0.0612514
7	40	0.0619139
7	41	0.0625152
7	42	0.0630548
7	43	0.0635323
7	44	0.063947
7	45	0.0642986
7	46	0.0645868
7	47	0.0648112
7	48	0.0649716
7	49	0.065068
7	50	0.0651001
7	51	0.065068
7	52	0.0649716
7	53	0.0648112
7	54	0.0645868
7	55	0.0642986
7	56	0.063947
7	57	0.0635323
7	58	0.0630548
7	59	0.0625152
7	60	0.0619139
7	61	0.0612514
7	62	0.0605285
7	63	0.0597459
7	64	0.0589043
7	65	0.0580046
7	66	0.0570476
7	67	0.0560344
7	68	0.0549658
7	69	0.053843
7	70	0.0526671
7	71	0.0514392
7	72	0.0501605
7	73	0.0488323
7	74	0.0474559
7	75	0.0460327
7	76	0.0445641
7	77	0.0430515
7	78	0.0414964
7	79	0.0399003
7	80	0.0382649
7	81	0.0365917
7	82	0.0348824
7	83	0.0331386
7	84	0.0313622
7	85	0.0295548
7	86	0.0277183
7	87	0.0258544
7	88	0.0239649
7	89	0.0220519
7	90	0.020117
7	91	0.0181623
7	92	0.0161897
7	93	0.0142011
7	94	0.0121985
7	95	0.0101839
7	96	0.0081592
7	97	0.00612646
7	98	0.00408746
7	99	0
8	0	2.31091e-07
8	1	0.00231183
8	2	0.00462139
8	3	0.00692638
8	4	0.00922454
8	5	0.0115136
8	6	0.0137913
8	7	0.0160554
8	8	0.0183036
8	9	0.0205338
8	10	0.0227437
8	11	0.0249311
8	12	0.027094
8	13	0.0292301
8	14	0.0313374
8	15	0.0334137
8	16	0.0354571
8	17	0.0374655
8	18	0.0394369
8	19	0.0413694
8	20	0.043261
8	21	0.04511
8	22	0.0469145
8	23	0.0486726
8	24	0.0503827
8	25	0.0520431
8	26	0.0536522
8	27	0.0552082
8	28	0.0567098
8	29	0.0581555
8	30	0.0595437
8	31	0.0608732
8	32	0.0621426
8	33	0.0633507
8	34	0.0644962
8	35	0.0655782
8	36	0.0665953
8	37	0.0675468
8	38	0.0684316
8	39	0.0692489
8	40	0.0699978
8	41	0.0706777
8	42	0.0712878
8	43	0.0718276
8	44	0.0722964
8	45	0.0726939
8	46	0.0730197
8	47	0.0732734
8	48	0.0734549
8	49	0.0735638
8	50	0.0736001
8	51	0.0735638
8	52	0.0734549
8	53	0.0732734
8	54	0.0730197
8	55	0.0726939
8	56	0.0722964
8	57	0.0718276
8	58	0.0712878
8	59	0.0706777
8	60	0.0699978
8	61	0.0692489
8	62	0.0684316
8	63	0.0675468
8	64	0.0665953
8	65	0.0655782
8	66	0.0644962
8	67	0.0633507
8	68	0.0621426
8	69	0.0608732
8	70	0.0595437
8	71	0.0581555
8	72	0.0567098
8	73	0.0552082
8	74	0.0536522
8	75	0.0520431
8	76	0.0503827
8	77	0.0486726
8	78	0.0469145
8	79	0.04511
8	80	0.043261
8	81	0.0413694
8	82	0.0394369
8	83	0.0374655
8	84	0.0354571
8	85	0.0334137
8	86	0.0313374
8	87	0.0292301
8	88	0.027094
8	89	0.0249311
8	90	0.0227437
8	91	0.0205338
8	92	0.0183036
8	93	0.0160554
8	94	0.0137913
8	95	0.0115136
8	96	0.00922454
8	97	0.00692638
8	98	0.00462116
8	99	0
9	0	0
9	1	0.00257254
9	2	0.00514255
9	3	0.00770748
9	4	0.0102648
9	5	0.012812
9	6	0.0153465
9	7	0.0178659
9	8	0.0203677
9	9	0.0228494
9	10	0.0253085
9	11	0.0277427
9	12	0.0301494
9	13	0.0325264
9	14	0.0348714
9	15	0.0371819
9	16	0.0394557
9	17	0.0416905
9	18	0.0438843
9	19	0.0460347
9	20	0.0481397
9	21	0.0501971
9	22	0.0522051
9	23	0.0541615
9	24	0.0560645
9	25	0.0579121
9	26	0.0597026
9	27	0.0614342
9	28	0.0631051
9	29	0.0647138
9	30	0.0662586
9	31	0.067738
9	32	0.0691505
9	33	0.0704948
9	34	0.0717696
9	35	0.0729735
9	36	0.0741054
9	37	0.0751642
9	38	0.0761488
9	39	0.0770582
9	40	0.0778916
9	41	0.0786481
9	42	0.079327
9	43	0.0799277
9	44	0.0804494
9	45	0.0808918
9	46	0.0812543
9	47	0.0815366
9	48	0.0817385
9	49	0.0818597
9	50	0.0819001
9	51	0.0818597
9	52	0.0817385
9	53	0.0815366
9	54	0.0812543
9	55	0.0808918
9	56	0.0804494
9	57	0.0799277
9	58	0.079327
9	59	0.0786481
9	60	0.0778916
9	61	0.0770582
9	62	0.0761488
9	63	0.0751642
9	64	0.0741054
9	65	0.0729735
9	66	0.0717696
9	67	0.0704948
9	68	0.0691505
9	69	0.067738
9	70	0.0662586
9	71	0.0647138
9	72	0.0631051
9	73	0.0614342
9	74	0.0597026
9	75	0.0579121
9	76	0.0560645
9	77	0.0541615
9	78	0.0522051
9	79	0.0501971
9	80	0.0481397
9	81	0.0460347
9	82	0.0438843
9	83	0.0416905
9	84	0.0394557
9	85	0.0371819
9	86	0.0348714
9	87	0.0325264
9	88	0.0301494
9	89	0.0277427
9	90	0.0253085
9	91	0.0228494
9	92	0.0203677
9	93	0.0178659
9	94	0.0153465
9	95	0.012812
9	96	0.0102648
9	97	0.00770748
9	98	0.00514229
9	99	0
10	0	2.82584e-07
10	1	0.00282697
10	2	0.00565115
10	3	0.00846976
10	4	0.01128
10	5	0.0140791
10	6	0.0168643
10	7	0.0196329
10	8	0.0223821
10	9	0.0251092
10	10	0.0278116
10	11	0.0304864
10	12	0.0331312
10	13	0.0357433
10	14	0.0383202
10	15	0.0408592
10	16	0.0433579
10	17	0.0458138
10	18	0.0482245
10	19	0.0505875
10	20	0.0529007
10	21	0.0551617
10	22	0.0573682
10	23	0.0595181
10	24	0.0616093
10	25	0.0636397
10	26	0.0656072
10	27	0.0675101
10	28	0.0693463
10	29	0.071114
10	30	0.0728116
10	31	0.0744373
10	32	0.0759896
10	33	0.0774669
10	34	0.0788677
10	35	0.0801907
10	36	0.0814345
10	37	0.082598
10	38	0.08368
10	39	0.0846793
10	40	0.0855952
10	41	0.0864265
10	42	0.0871726
10	43	0.0878326
10	44	0.0884059
10	45	0.088892
10	46	0.0892904
10	47	0.0896007
10	48	0.0898225
10	49	0.0899557
10	50	0.0900001
10	51	0.0899557
10	52	0.0898225
10	53	0.0896007
10	54	0.0892904
10	55	0.088892
10	56	0.0884059
10	57	0.0878326
10	58	0.0871726
10	59	0.0864265
10	60	0.0855952
10	61	0.0846793
10	62	0.08368
10	63	0.082598
10	64	0.0814345
10	65	0.0801907
10	66	0.0788677
10	67	0.0774669
10	68	0.0759896
10	69	0.0744373
10	70	0.0728116
10	71	0.071114
10	72	0.0693463
10	73	0.0675101
10	74	0.0656072
10	75	0.0636397
10	76	0.0616093
10	77	0.0595181
10	78	0.0573682
10	79	0.0551617
10	80	0.0529007
10	81	0.0505875
10	82	0.0482245
10	83	0.0458138
10	84	0.0433579
10	85	0.0408592
10	86	0.0383202
10	87	0.0357433
10	88	0.0331312
10	89	0.0304864
10	90	0.0278116
10	91	0.0251092
10	92	0.0223821
10	93	0.0196329
10	94	0.0168643
10	95	0.0140791
10	96	0.01128
10	97	0.00846976
10	98	0.00565087
10	99	0
11	0	0
11	1	0.00307512
11	2	0.0061472
11	3	0.00921321
11	4	0.0122701
11	5	0.0153149
11	6	0.0183446
11	7	0.0213562
11	8	0.0243468
11	9	0.0273133
11	10	0.0302528
11	11	0.0331625
11	12	0.0360394
11	13	0.0388808
11	14	0.0416838
11	15	0.0444457
11	16	0.0471637
11	17	0.0498352
11	18	0.0524575
11	19	0.055028
11	20	0.0575442
11	21	0.0600036
11	22	0.0624039
11	23	0.0647425
11	24	0.0670172
11	25	0.0692258
11	26	0.0713661
11	27	0.0734359
11	28	0.0754333
11	29	0.0773562
11	30	0.0792028
11	31	0.0809713
11	32	0.0826598
11	33	0.0842667
11	34	0.0857905
11	35	0.0872296
11	36	0.0885826
11	37	0.0898482
11	38	0.0910252
11	39	0.0921123
11	40	0.0931085
11	41	0.0940128
11	42	0.0948244
11	43	0.0955423
11	44	0.096166
11	45	0.0966948
11	46	0.0971281
11	47	0.0974656
11	48	0.0977069
11	49	0.0978518
11	50	0.0979001
11	51	0.0978518
11	52	0.0977069
11	53	0.0974656
11	54	0.0971281
11	55	0.0966948
11	56	0.096166
11	57	0.0955423
11	58	0.0948244
11	59	0.0940128
11	60	0.0931085
11	61	0.0921123
11	62	0.0910252
11	63	0.0898482
11	64	0.0885826
11	65	0.0872296
11	66	0.0857905
11	67	0.0842667
11	68	0.0826598
11	69	0.0809713
11	70	0.0792028
11	71	0.0773562
11	72	0.0754333
11	73	0.0734359
11	74	0.0713661
11	75	0.0692258
11	76	0.0670172
11	77	0.0647425
11	78	0.0624039
11	79	0.0600036
11	80	0.0575442
11	81	0.055028
11	82	0.0524575
11	83	0.0498352
11	84	0.0471637
11	85	0.0444457
11	86	0.0416838
11	87	0.0388808
11	88	0.0360394
11	89	0.0331625
11	90	0.0302528
11	91	0.0273133
11	92	0.0243468
11	93	0.0213562
11	94	0.0183446
11	95	0.0153149
11	96	0.0122701
11	97	0.00921321
11	98	0.00614689
11	99	0
12	0	3.31565e-07
12	1	0.00331698
12	2	0.00663068
12	3	0.00993785
12	4	0.0132352
12	5	0.0165195
12	6	0.0197875
12	7	0.0230359
12	8	0.0262617
12	9	0.0294615
12	10	0.0326322
12	11	0.0357708
12	12	0.038874
12	13	0.0419388
12	14	0.0449623
12	15	0.0479414
12	16	0.0508732
12	17	0.0537548
12	18	0.0565834
12	19	0.059356
12	20	0.0620702
12	21	0.064723
12	22	0.067312
12	23	0.0698346
12	24	0.0722882
12	25	0.0746705
12	26	0.0769791
12	27	0.0792118
12	28	0.0813663
12	29	0.0834404
12	30	0.0854323
12	31	0.0873398
12	32	0.0891611
12	33	0.0908944
12	34	0.0925381
12	35	0.0940904
12	36	0.0955498
12	37	0.096915
12	38	0.0981845
12	39	0.0993571
12	40	0.100432
12	41	0.101407
12	42	0.102282
12	43	0.103057
12	44	0.10373
12	45	0.1043
12	46	0.104767
12	47	0.105131
12	48	0.105392
12	49	0.105548
12	50	0.1056
12	51	0.105548
12	52	0.105392
12	53	0.105131
12	54	0.104767
12	55	0.1043
12	56	0.10373
12	57	0.103057
12	58	0.102282
12	59	0.101407
12	60	0.100432
12	61	0.0993571
12	62	0.0981845
12	63	0.096915
12	64	0.0955498
12	65	0.0940904
12	66	0.0925381
12	67	0.0908944
12	68	0.0891611
12	69	0.0873398
12	70	0.0854323
12	71	0.0834404
12	72	0.0813663
12	73	0.0792118
12	74	0.0769791
12	75	0.0746705
12	76	0.0722882
12	77	0.0698346
12	78	0.067312
12	79	0.064723
12	80	0.0620702
12	81	0.059356
12	82	0.0565834
12	83	0.0537548
12	84	0.0508732
12	85	0.0479414
12	86	0.0449623
12	87	0.0419388
12	88	0.038874
12	89	0.0357708
12	90	0.0326322
12	91	0.0294615
12	92	0.0262617
12	93	0.0230359
12	94	0.0197875
12	95	0.0165195
12	96	0.0132352
12	97	0.00993785
12	98	0.00663035
12	99	0
13	0	0
13	1	0.00355256
13	2	0.00710161
13	3	0.0106437
13	4	0.0141752
13	5	0.0176927
13	6	0.0211928
13	7	0.024672
13	8	0.0281268
13	9	0.0315539
13	10	0.0349498
13	11	0.0383113
13	12	0.0416349
13	13	0.0449175
13	14	0.0481557
13	15	0.0513464
13	16	0.0544864
13	17	0.0575726
13	18	0.0606021
13	19	0.0635717
13	20	0.0664786
13	21	0.0693198
13	22	0.0720927
13	23	0.0747944
13	24	0.0774223
13	25	0.0799738
13	26	0.0824464
13	27	0.0848376
13	28	0.0871451
13	29	0.0893666
13	30	0.0914999
13	31	0.0935429
13	32	0.0954936
13	33	0.09735
13	34	0.0991104
13	35	0.100773
13	36	0.102336
13	37	0.103798
13	38	0.105158
13	39	0.106414
13	40	0.107565
13	41	0.108609
13	42	0.109547
13	43	0.110376
13	44	0.111097
13	45	0.111708
13	46	0.112208
13	47	0.112598
13	48	0.112877
13	49	0.113044
13	50	0.1131
13	51	0.113044
13	52	0.112877
13	53	0.112598
13	54	0.112208
13	55	0.111708
13	56	0.111097
13	57	0.110376
13	58	0.109547
13	59	0.108609
13	60	0.107565
13	61	0.106414
13	62	0.105158
13	63	0.103798
13	64	0.102336
13	65	0.100773
13	66	0.0991104
13	67	0.09735
13	68	0.0954936
13	69	0.0935429
13	70	0.0914999
13	71	0.0893666
13	72	0.0871451
13	73	0.0848376
13	74	0.0824464
13	75	0.0799738
13	76	0.0774223
13	77	0.0747944
13	78	0.0720927
13	79	0.0693198
13	80	0.0664786
13	81	0.0635717
13	82	0.0606021
13	83	0.0575726
13	84	0.0544864
13	85	0.0513464
13	86	0.0481557
13	87	0.0449175
13	88	0.0416349
13	89	0.0383113
13	90	0.0349498
13	91	0.0315539
13	92	0.0281268
13	93	0.024672
13	94	0.0211928
13	95	0.0176927
13	96	0.0141752
13	97	0.0106437
13	98	0.00710126
13	99	0
14	0	3.78035e-07
14	1	0.00378186
14	2	0.00755998
14	3	0.0113306
14	4	0.0150901
14	5	0.0188347
14	6	0.0225607
14	7	0.0262645
14	8	0.0299423
14	9	0.0335905
14	10	0.0372057
14	11	0.0407841
14	12	0.0443222
14	13	0.0478166
14	14	0.0512639
14	15	0.0546605
14	16	0.0580032
14	17	0.0612886
14	18	0.0645136
14	19	0.0676749
14	20	0.0707694
14	21	0.0737941
14	22	0.0767459
14	23	0.079622
14	24	0.0824195
14	25	0.0851357
14	26	0.0877679
14	27	0.0903134
14	28	0.0927699
14	29	0.0951347
14	30	0.0974057
14	31	0.0995806
14	32	0.101657
14	33	0.103633
14	34	0.105507
14	35	0.107277
14	36	0.108941
14	37	0.110498
14	38	0.111945
14	39	0.113282
14	40	0.114507
14	41	0.115619
14	42	0.116617
14	43	0.1175
14	44	0.118267
14	45	0.118918
14	46	0.119451
14	47	0.119866
14	48	0.120162
14	49	0.120341
14	50	0.1204
14	51	0.120341
14	52	0.120162
14	53	0.119866
14	54	0.119451
14	55	0.118918
14	56	0.118267
14	57	0.1175
14	58	0.116617
14	59	0.115619
14	60	0.114507
14	61	0.113282
14	62	0.111945
